<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160812,000000,4810.5026600,4821.5258100,4707.9873650,4710.1919950,41491
20160814,000000,4717.9082000,4741.0568150,4702.4757900,4733.3406100,5188
20160815,000000,4734.4429250,4753.1822800,4713.4989400,4733.3406100,35431
20160816,000000,4733.3406100,4802.7864550,4732.2382950,4769.7170050,47569
20160817,000000,4770.8193200,4785.1494150,4732.2382950,4782.9447850,39192
20160818,000000,4782.9447850,4825.9350700,4764.2054300,4776.3308950,49650
20160819,000000,4777.4332100,4793.9679350,4757.5915400,4785.1494150,29890
20160821,000000,4788.4563600,4793.9679350,4747.6707050,4750.9776500,5707
20160822,000000,4749.8753350,4756.4892250,4689.2480100,4727.8290350,50729
20160823,000000,4727.8290350,4736.6475550,4649.5646700,4662.7924500,48276
20160824,000000,4662.7924500,4668.3040250,4575.7095650,4602.1651250,45277
20160825,000000,4602.1651250,4610.9836450,4573.5049350,4608.7790150,31119
20160826,000000,4608.7790150,4628.6206850,4564.6864150,4582.3234550,31315
20160828,000000,4582.3234550,4598.8581800,4567.9933600,4585.6304000,1241
20160829,000000,4585.6304000,4605.4720700,4570.1979900,4602.1651250,7558
20160830,000000,4601.0628100,4602.1651250,4548.1516900,4579.0165100,2843
20160831,000000,4580.1188250,4607.6767000,4558.0725250,4603.2674400,4470
20160901,000000,4604.3697550,4623.1091100,4572.4026200,4603.2674400,47243
20160902,000000,4604.3697550,4615.3929050,4573.5049350,4580.1188250,37758
20160904,000000,4573.5049350,4604.3697550,4572.4026200,4599.9604950,4696
20160905,000000,4601.0628100,4612.0859600,4567.9933600,4608.7790150,23082
20160906,000000,4608.7790150,4652.8716150,4586.7327150,4645.1554100,48159
20160907,000000,4645.1554100,4656.1785600,4601.0628100,4638.5415200,40729
20160908,000000,4639.6438350,4641.8484650,4593.3466050,4630.8253150,41122
20160909,000000,4630.8253150,4635.2345750,4597.7558650,4606.5743850,42867
20160911,000000,4612.0859600,4612.0859600,4564.6864150,4584.5280850,10139
20160912,000000,4584.5280850,4651.7693000,4550.3563200,4630.8253150,66689
20160913,000000,4630.8253150,4670.5086550,4610.9836450,4652.8716150,53907
20160914,000000,4652.8716150,4765.3077450,4639.6438350,4756.4892250,61967
20160915,000000,4755.3869100,4776.3308950,4728.9313500,4769.7170050,45097
20160916,000000,4769.7170050,4779.6378400,4734.4429250,4759.7961700,40808
20160918,000000,4755.3869100,4760.8984850,4715.7035700,4736.6475550,10754
20160919,000000,4736.6475550,4760.8984850,4728.9313500,4744.3637600,37611
20160920,000000,4744.3637600,4789.5586750,4736.6475550,4754.2845950,46045
20160921,000000,4754.2845950,4796.1725650,4741.0568150,4793.9679350,37016
20160922,000000,4793.9679350,4852.3906300,4784.0471000,4824.8327550,58053
20160923,000000,4824.8327550,4864.5160950,4822.6281250,4850.1860000,47399
20160925,000000,4855.6975750,4861.2091500,4833.6512750,4841.3674800,4978
20160926,000000,4841.3674800,4855.6975750,4801.6841400,4817.1165500,43998
20160927,000000,4817.1165500,4842.4697950,4764.2054300,4790.6609900,53619
20160928,000000,4789.5586750,4862.3114650,4781.8424700,4855.6975750,49638
20160929,000000,4855.6975750,4860.1068350,4807.1957150,4813.8096050,51796
20160930,000000,4813.8096050,4892.0739700,4807.1957150,4879.9485050,50184
20161002,000000,4882.1531350,4884.3577650,4862.3114650,4870.0276700,13330
20161003,000000,4871.1299850,4885.4600800,4777.4332100,4821.5258100,53625
20161004,000000,4821.5258100,4830.3443300,4768.6146900,4792.8656200,46488
20161005,000000,4791.7633050,4809.4003450,4758.6938550,4779.6378400,37293
20161006,000000,4778.5355250,4780.7401550,4730.0336650,4738.8521850,42862
20161007,000000,4737.7498700,4812.7072900,4736.6475550,4777.4332100,46466
20161009,000000,4782.9447850,4793.9679350,4771.9216350,4790.6609900,7146
20161010,000000,4790.6609900,4855.6975750,4777.4332100,4830.3443300,55872
20161011,000000,4829.2420150,4849.0836850,4784.0471000,4822.6281250,46221
20161012,000000,4822.6281250,4836.9582200,4774.1262650,4781.8424700,37764
20161013,000000,4780.7401550,4784.0471000,4666.0993950,4692.5549550,87507
20161014,000000,4693.6572700,4696.9642150,4639.6438350,4641.8484650,51324
20161016,000000,4649.5646700,4670.5086550,4629.7230000,4663.8947650,7041
20161017,000000,4663.8947650,4673.8156000,4636.3368900,4657.2808750,48911
20161018,000000,4657.2808750,4680.4294900,4610.9836450,4638.5415200,51945
20161019,000000,4637.4392050,4655.0762450,4602.1651250,4648.4623550,57515
20161020,000000,4648.4623550,4650.6669850,4595.5512350,4625.3137400,40297
20161021,000000,4624.2114250,4631.9276300,4598.8581800,4607.6767000,33142
20161023,000000,4605.4720700,4627.5183700,4599.9604950,4626.4160550,4383
20161024,000000,4626.4160550,4658.3831900,4597.7558650,4656.1785600,49917
20161025,000000,4656.1785600,4732.2382950,4653.9739300,4698.0665300,78053
20161026,000000,4696.9642150,4737.7498700,4691.4526400,4704.6804200,45073
20161027,000000,4704.6804200,4781.8424700,4696.9642150,4777.4332100,58912
20161028,000000,4777.4332100,4847.9813700,4767.5123750,4844.6744250,65002
20161030,000000,4850.1860000,4850.1860000,4814.9119200,4828.1397000,9450
20161031,000000,4828.1397000,4877.7438750,4809.4003450,4872.2323000,70685
20161101,000000,4873.3346150,4930.6549950,4846.8790550,4876.6415600,92913
20161102,000000,4877.7438750,4920.7341600,4864.5160950,4897.5855450,61310
20161103,000000,4896.4832300,4968.1337050,4893.1762850,4946.0874050,68165
20161104,000000,4946.0874050,5003.4077850,4933.9619400,4978.0545400,64113
20161106,000000,4985.7707450,5098.2068750,4972.5429650,5081.6721500,26866
20161107,000000,5081.6721500,5111.4346550,5030.9656600,5071.7513150,95303
20161108,000000,5070.6490000,5252.5309750,5048.6027000,5177.5735550,156632
20161109,000000,5177.5735550,5628.4203900,5174.2666100,5592.0439950,155567
20161110,000000,5590.9416800,5748.5727250,5545.7467650,5700.0708650,155056
20161111,000000,5698.9685500,6028.5607350,5502.7564800,5524.8027800,216771
20161113,000000,5574.4069550,5729.8333700,5447.6407300,5568.8953800,37631
20161114,000000,5568.8953800,5684.6384550,5445.4361000,5471.8916600,128435
20161115,000000,5471.8916600,5538.0305600,5348.4323800,5507.1657400,121378
20161116,000000,5507.1657400,5532.5189850,5374.8879400,5411.2643350,86520
20161117,000000,5412.3666500,5524.8027800,5389.2180350,5416.7759100,72194
20161118,000000,5416.7759100,5508.2680550,5398.0365550,5439.9245250,63875
20161120,000000,5450.9476750,5588.7370500,5433.3106350,5560.0768600,22309
20161121,000000,5561.1791750,5678.0245650,5513.7796300,5635.0342800,62742
20161122,000000,5636.1365950,5669.2060450,5562.2814900,5616.2949250,61475
20161123,000000,5615.1926100,5929.3523850,5555.6676000,5908.4084000,89129
20161124,000000,5908.4084000,5950.2963700,5797.0745850,5865.4181150,68129
20161125,000000,5865.4181150,5909.5107150,5823.5301450,5905.1014550,44198
20161127,000000,5888.5667300,5991.0820250,5802.5861600,5988.8773950,21026
20161128,000000,5987.7750800,6040.6862000,5700.0708650,5726.5264250,42666
20161129,000000,5725.4241100,5804.7907900,5599.7602000,5643.8528000,5346
20161130,000000,5652.6713200,5883.0551550,5630.6250200,5878.6458950,20552
20161201,000000,5878.6458950,5879.7482100,5737.5495750,5751.8796700,79108
20161202,000000,5750.7773550,5816.9162550,5724.3217950,5793.7676400,49374
20161204,000000,5787.1537500,5885.2597850,5734.2426300,5869.8273750,18144
20161205,000000,5869.8273750,5981.1611900,5846.6787600,5887.4644150,69612
20161206,000000,5887.4644150,5948.0917400,5843.3718150,5933.7616450,62971
20161207,000000,5933.7616450,5967.9334100,5788.2560650,5832.3486650,78406
20161208,000000,5832.3486650,5888.5667300,5759.5958750,5840.0648700,82936
20161209,000000,5841.1671850,5877.5435800,5800.3815300,5853.2926500,47275
20161211,000000,5840.0648700,5919.4315500,5837.8602400,5859.9065400,15743
20161212,000000,5858.8042250,5880.8505250,5716.6055900,5728.7310550,61736
20161213,000000,5727.6287400,5799.2792150,5658.1828950,5717.7079050,62006
20161214,000000,5718.8102200,5831.2463500,5665.8991000,5765.1074500,63938
20161215,000000,5765.1074500,5789.3583800,5679.1268800,5739.7542050,57847
20161216,000000,5740.8565200,5743.0611500,5606.3740900,5616.2949250,49475
20161218,000000,5610.7833500,5643.8528000,5604.1694600,5616.2949250,9029
20161219,000000,5617.3972400,5624.0111300,5461.9708250,5478.5055500,65599
20161220,000000,5477.4032350,5561.1791750,5475.1986050,5539.1328750,41264
20161221,000000,5539.1328750,5550.1560250,5447.6407300,5453.1523050,39934
20161222,000000,5452.0499900,5551.2583400,5416.7759100,5529.2120400,55218
20161223,000000,5528.1097250,5538.0305600,5456.4592500,5461.9708250,27372
20161226,000000,5436.6175800,5456.4592500,5396.9342400,5454.2546200,9393
20161227,000000,5454.2546200,5594.2486250,5441.0268400,5558.9745450,40568
20161228,000000,5558.9745450,5586.5324200,5477.4032350,5530.3143550,60030
20161229,000000,5530.3143550,5568.8953800,5476.3009200,5529.2120400,37532
20161230,000000,5529.2120400,5553.4629700,5502.7564800,5530.3143550,23678
20170102,000000,5527.0074100,5618.4995550,5525.9050950,5610.7833500,13495
20170103,000000,5609.6810350,5611.8856650,5450.9476750,5517.0865750,64278
20170104,000000,5517.0865750,5706.6847550,5508.2680550,5683.5361400,69209
20170105,000000,5682.4338250,5685.7407700,5561.1791750,5577.7139000,56699
20170106,000000,5576.6115850,5617.3972400,5539.1328750,5608.5787200,39356
20170108,000000,5608.5787200,5622.9088150,5597.5555700,5609.6810350,7867
20170109,000000,5608.5787200,5649.3643750,5554.5652850,5638.3412250,55764
20170110,000000,5637.2389100,5798.1769000,5631.7273350,5771.7213400,79196
20170111,000000,5771.7213400,5800.3815300,5725.4241100,5743.0611500,58537
20170112,000000,5743.0611500,5898.4875650,5740.8565200,5833.4509800,84482
20170113,000000,5833.4509800,5987.7750800,5824.6324600,5964.6264650,61131
20170115,000000,5954.7056300,5980.0588750,5899.5898800,5913.9199750,11877
20170116,000000,5913.9199750,5939.2732200,5754.0843000,5801.4838450,44472
20170117,000000,5801.4838450,5857.7019100,5741.9588350,5790.4606950,62283
20170118,000000,5790.4606950,5806.9954200,5747.4704100,5799.2792150,45728
20170119,000000,5799.2792150,5801.4838450,5691.2523450,5743.0611500,51093
20170120,000000,5743.0611500,5831.2463500,5704.4801250,5766.2097650,47378
20170122,000000,5778.3352300,5881.9528400,5760.6981900,5852.1903350,12280
20170123,000000,5852.1903350,5866.5204300,5775.0282850,5846.6787600,43075
20170124,000000,5847.7810750,6023.0491600,5825.7347750,5964.6264650,72252
20170125,000000,5963.5241500,6004.3098050,5919.4315500,5993.2866550,58599
20170126,000000,5993.2866550,6018.6399000,5843.3718150,5872.0320050,48062
20170127,000000,5872.0320050,5944.7847950,5852.1903350,5944.7847950,31361
20170129,000000,5940.3755350,5962.4218350,5913.9199750,5922.7384950,2811
20170130,000000,5921.6361800,5944.7847950,5806.9954200,5874.2366350,41435
20170131,000000,5875.3389500,6035.1746250,5870.9296900,6004.3098050,50034
20170201,000000,6005.4121200,6036.2769400,5961.3195200,5999.9005450,38928
20170202,000000,5999.9005450,5999.9005450,5815.8139400,5849.9857050,57572
20170203,000000,5848.8833900,5874.2366350,5758.4935600,5765.1074500,53855
20170205,000000,5775.0282850,5818.0185700,5765.1074500,5804.7907900,8463
20170206,000000,5803.6884750,5857.7019100,5783.8468050,5830.1440350,42407
20170207,000000,5830.1440350,5898.4875650,5783.8468050,5874.2366350,48519
20170208,000000,5875.3389500,5932.6593300,5868.7250600,5879.7482100,46910
20170209,000000,5878.6458950,5900.6921950,5812.5069950,5879.7482100,50379
20170210,000000,5879.7482100,6153.1223300,5840.0648700,6121.1551950,101426
20170212,000000,6121.1551950,6223.6704900,6105.7227850,6177.3732600,22983
20170213,000000,6176.2709450,6197.2149300,6113.4389900,6181.7825200,60519
20170214,000000,6180.6802050,6204.9311350,5982.2635050,6062.7325000,85841
20170215,000000,6062.7325000,6091.3926900,5995.4912850,6082.5741700,53258
20170216,000000,6081.4718550,6083.6764850,5938.1709050,5975.6496150,61773
20170217,000000,5963.5241500,5993.2866550,5903.9991400,5966.8310950,38043
20170219,000000,5967.9334100,6019.7422150,5952.5010000,6008.7190650,9982
20170220,000000,6008.7190650,6081.4718550,5996.5936000,6046.1977750,30270
20170221,000000,6046.1977750,6078.1649100,5998.7982300,6013.1283250,34810
20170222,000000,6013.1283250,6042.8908300,5951.3986850,5963.5241500,42090
20170223,000000,5964.6264650,6013.1283250,5813.6093100,5876.4412650,57368
20170224,000000,5876.4412650,5932.6593300,5832.3486650,5883.0551550,27619
20170226,000000,5892.9759900,5923.8408100,5861.0088550,5870.9296900,1022
20170227,000000,5864.3158000,5954.7056300,5846.6787600,5926.0454400,13006
20170228,000000,5924.9431250,6046.1977750,5903.9991400,6012.0260100,53986
20170301,000000,6012.0260100,6103.5181550,5998.7982300,6034.0723100,56540
20170302,000000,6032.9699950,6035.1746250,5902.8968250,5923.8408100,52684
20170303,000000,5923.8408100,5977.8542450,5905.1014550,5969.0357250,37238
20170305,000000,5969.0357250,5973.4449850,5924.9431250,5935.9662750,8298
20170306,000000,5935.9662750,5935.9662750,5833.4509800,5854.3949650,58618
20170307,000000,5853.2926500,5866.5204300,5749.6750400,5793.7676400,67429
20170308,000000,5792.6653250,5808.0977350,5689.0477150,5692.3546600,61731
20170309,000000,5692.3546600,5709.9917000,5640.5458550,5697.8662350,62095
20170310,000000,5696.7639200,5767.3120800,5687.9454000,5732.0380000,51985
20170312,000000,5729.8333700,5780.5398600,5725.4241100,5769.5167100,10099
20170313,000000,5769.5167100,5819.1208850,5767.3120800,5811.4046800,46514
20170314,000000,5810.3023650,5843.3718150,5729.8333700,5830.1440350,59477
20170315,000000,5830.1440350,5927.1477550,5814.7116250,5902.8968250,51744
20170316,000000,5902.8968250,5946.9894250,5885.2597850,5889.6690450,47232
20170317,000000,5889.6690450,5944.7847950,5859.9065400,5933.7616450,35271
20170319,000000,5929.3523850,5933.7616450,5880.8505250,5891.8736750,8259
20170320,000000,5892.9759900,5952.5010000,5773.9259700,5791.5630100,63486
20170321,000000,5791.5630100,5841.1671850,5704.4801250,5738.6518900,68779
20170322,000000,5737.5495750,5835.6556100,5717.7079050,5816.9162550,62360
20170323,000000,5816.9162550,5853.2926500,5765.1074500,5803.6884750,67814
20170324,000000,5802.5861600,5834.5532950,5769.5167100,5819.1208850,36139
20170326,000000,5809.2000500,5812.5069950,5712.1963300,5732.0380000,18607
20170327,000000,5732.0380000,5819.1208850,5658.1828950,5797.0745850,81934
20170328,000000,5797.0745850,5903.9991400,5765.1074500,5879.7482100,67629
20170329,000000,5879.7482100,5923.8408100,5861.0088550,5881.9528400,61326
20170330,000000,5881.9528400,5989.9797100,5849.9857050,5885.2597850,88743
20170331,000000,5885.2597850,5909.5107150,5801.4838450,5854.3949650,56683
20170402,000000,5849.9857050,5851.0880200,5825.7347750,5836.7579250,2415
20170403,000000,5836.7579250,5865.4181150,5724.3217950,5736.4472600,50270
20170404,000000,5735.3449450,5843.3718150,5718.8102200,5832.3486650,51866
20170405,000000,5831.2463500,5941.4778500,5827.9394050,5888.5667300,79942
20170406,000000,5888.5667300,5928.2500700,5836.7579250,5864.3158000,72801
20170407,000000,5864.3158000,5867.6227450,5740.8565200,5830.1440350,71513
20170409,000000,5827.9394050,5832.3486650,5766.2097650,5784.9491200,12621
20170410,000000,5783.8468050,5811.4046800,5728.7310550,5757.3912450,64833
20170411,000000,5756.2889300,5784.9491200,5694.5592900,5735.3449450,73404
20170412,000000,5735.3449450,5736.4472600,5587.6347350,5663.6944700,105208
20170413,000000,5662.5921550,5707.7870700,5641.6481700,5668.1037300,52748
20170416,000000,5655.9782650,5730.9356850,5636.1365950,5694.5592900,12936
20170417,000000,5694.5592900,5757.3912450,5671.4106750,5698.9685500,46115
20170418,000000,5698.9685500,5700.0708650,5545.7467650,5625.1134450,91686
20170419,000000,5624.0111300,5644.9551150,5498.3472200,5542.4398200,84822
20170420,000000,5542.4398200,5638.3412250,5520.3935200,5632.8296500,71186
20170421,000000,5633.9319650,5657.0805800,5565.5884350,5612.9879800,48054
20170423,000000,5612.9879800,5670.3083600,5601.9648300,5630.6250200,16762
20170424,000000,5631.7273350,5686.8430850,5588.7370500,5670.3083600,52850
20170425,000000,5670.3083600,5716.6055900,5648.2620600,5705.5824400,52322
20170426,000000,5705.5824400,5725.4241100,5670.3083600,5687.9454000,32899
20170427,000000,5686.8430850,5729.8333700,5629.5227050,5723.2194800,14779
20170428,000000,5724.3217950,5767.3120800,5711.0940150,5760.6981900,58865
20170430,000000,5729.8333700,5746.3680950,5725.4241100,5727.6287400,1868
20170501,000000,5726.5264250,5940.3755350,5718.8102200,5794.8699550,70695
20170502,000000,5794.8699550,5822.4278300,5755.1866150,5760.6981900,69718
20170503,000000,5759.5958750,5771.7213400,5518.1888900,5596.4532550,110794
20170504,000000,5596.4532550,5606.3740900,5489.5287000,5528.1097250,90396
20170505,000000,5527.0074100,5597.5555700,5518.1888900,5597.5555700,59182
20170507,000000,5594.2486250,5615.1926100,5509.3703700,5528.1097250,20174
20170508,000000,5527.0074100,5543.5421350,5450.9476750,5469.6870300,70583
20170509,000000,5470.7893450,5550.1560250,5469.6870300,5514.8819450,50882
20170510,000000,5513.7796300,5536.9282450,5476.3009200,5510.4726850,49429
20170511,000000,5511.5750000,5628.4203900,5503.8587950,5535.8259300,70223
20170512,000000,5534.7236150,5576.6115850,5529.2120400,5575.5092700,35243
20170514,000000,5575.5092700,5593.1463100,5551.2583400,5585.4301050,8120
20170515,000000,5584.3277900,5637.2389100,5567.7930650,5576.6115850,49654
20170516,000000,5576.6115850,5628.4203900,5560.0768600,5616.2949250,46234
20170517,000000,5615.1926100,5642.7504850,5552.3606550,5565.5884350,60811
20170518,000000,5564.4861200,5600.8625150,5477.4032350,5598.6578850,74493
20170519,000000,5598.6578850,5711.0940150,5584.3277900,5706.6847550,68069
20170521,000000,5703.3778100,5705.5824400,5657.0805800,5671.4106750,11738
20170522,000000,5671.4106750,5741.9588350,5663.6944700,5704.4801250,53520
20170523,000000,5704.4801250,5734.2426300,5660.3875250,5663.6944700,57590
20170524,000000,5664.7967850,5717.7079050,5633.9319650,5692.3546600,68953
20170525,000000,5692.3546600,5775.0282850,5671.4106750,5721.0148500,71907
